"recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","PowerDbWithNoise","NoisevalueDb"
"M1",48,"Spectrogram 1",1,2719.964582729,2720.946171669,294.8,669.3,0.9816,-38.44,12.36,"2_Pmor_P3","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",83.8027377902106,83.9787309900114,50.0245145810981
"M1",49,"Spectrogram 1",1,2722.492917869,2723.310908649,318.7,693.2,0.818,-35.24,15.18,"2_Pmor_P4","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",86.1797995287294,86.3127905279788,49.9465387159306
"M1",50,"Spectrogram 1",1,2725.008821669,2725.811939889,278.9,605.5,0.8031,-41.91,12.24,"2_Pmor_P5","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",79.3752845590465,79.6611336785578,49.8650521180441
"M1",51,"Spectrogram 1",1,2727.804862879,2728.667471339,294.8,701.1,0.8626,-34.95,15.36,"2_Pmor_P6","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",86.3390830695513,86.4726365328917,50.1427623191531
"M1",52,"Spectrogram 1",1,2730.608773909,2731.724215879,255,669.3,1.1154,-43.48,11.95,"2_Pmor_P7","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",78.9696417832475,79.290127933303,50.4702767460302
"M1",53,"Spectrogram 1",1,2733.672521189,2734.996178999,159.3,390.4,1.3237,-48.74,11.58,"2_Pmor_P8","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",73.1519852469948,73.5484031837394,46.5377278423244
"M1",54,"Spectrogram 1",1,2737.224782179,2738.563312549,127.5,398.4,1.3385,-48.86,12.33,"2_Pmor_P9","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",73.0030021675816,73.4355205490442,47.1639639781168
"M1",55,"Spectrogram 1",1,2740.741002369,2742.287748569,127.5,398.4,1.5467,-48.95,11.08,"2_Pmor_P10","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",73.0433195272932,73.4611804367923,46.8974363330038
"M1",56,"Spectrogram 1",1,2764.552321659,2771.745599259,589.6,1381.6,7.1933,-31.22,16.52,"2_Halbstart","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",91.3273852282905,91.5028222158258,57.5213884540663
"M1",57,"Spectrogram 1",1,2771.913863059,2776.583183659,748.9,1593.5,4.6693,-26.03,21.61,"2_Halbpeak","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",96.162186775096,96.1922093492043,46.9498747570727
"M1",58,"Spectrogram 1",1,2776.970441759,2779.978157259,358.5,900.3,3.0077,-38.35,13.04,"2_Halbend","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",84.4786212185406,84.6438520702459,50.1469043001149
"M1",77,"Spectrogram 1",1,2847.036218779,2851.524901599,580,1080.8,4.4887,-26.66,24.4,"3_Hfunstart","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",96.2765814168365,96.3460333674575,54.368733347755
"M1",78,"Spectrogram 1",1,2862.432931729,2863.968338949,143.4,470.1,1.5354,-47.44,11.5,"3_Pmor_start","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",74.5548550696512,75.0020749799436,49.0135609050491
"M1",79,"Spectrogram 1",1,2864.993701289,2866.024317089,159.3,709.1,1.0306,-40.32,12.88,"3_Pmor_P1","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",81.8806686211302,82.1245749364685,50.9710819240403
"M1",80,"Spectrogram 1",1,2851.569519279,2858.366279029,580,1425,6.7968,-28.83,23.43,"3_Hfuntrill","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",94.0789443947408,94.1262555160253,48.8255893745319
"M1",81,"Spectrogram 1",1,2867.268806709,2868.042179809,326.7,756.9,0.7734,-28.24,17.38,"3_Pmor_P2","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",93.8186997316562,93.8739269926954,49.9131119581225
"M1",82,"Spectrogram 1",1,2869.395582729,2870.377171669,294.8,669.3,0.9816,-38.82,11.38,"3_Pmor_P3","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",83.4943602965535,83.6819591026848,50.2766437883365
"M1",83,"Spectrogram 1",1,2871.923917869,2872.741908649,318.7,693.2,0.818,-35.4,14.76,"3_Pmor_P4","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",86.0839939439205,86.225492257204,50.3935782650972
"M1",84,"Spectrogram 1",1,2874.439821669,2875.242939889,278.9,605.5,0.8031,-41.81,12.01,"3_Pmor_P5","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",79.3138093264727,79.612182016105,50.1823179751686
"M1",85,"Spectrogram 1",1,2877.235862879,2878.098471339,294.8,701.1,0.8626,-34.43,15.14,"3_Pmor_P6","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",86.7525847314528,86.8887316803473,50.7246192461209
"M1",86,"Spectrogram 1",1,2880.039773909,2881.155215879,255,669.3,1.1154,-43.45,11.84,"3_Pmor_P7","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",78.9982574236336,79.3086783410896,50.2166635505153
"M1",87,"Spectrogram 1",1,2883.103521189,2884.427178999,159.3,390.4,1.3237,-48.53,11.45,"3_Pmor_P8","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",73.2955772587266,73.6970329924556,46.7935453984347
"M1",88,"Spectrogram 1",1,2886.655782179,2887.994312549,127.5,398.4,1.3385,-48.65,11.53,"3_Pmor_P9","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",73.3063588809486,73.7354306066803,47.3960896770349
"M1",89,"Spectrogram 1",1,2890.172002369,2891.718748569,127.5,398.4,1.5467,-48.17,11.77,"3_Pmor_P10","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",73.8544932829249,74.2496611166712,47.2121718684759
"M1",90,"Spectrogram 1",1,2913.983321659,2921.176599259,589.6,1381.6,7.1933,-31.29,16.38,"3_Halbstart","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",91.2727877456537,91.4482574344071,57.4684262643309
"M1",91,"Spectrogram 1",1,2921.344863059,2926.014183659,748.9,1593.5,4.6693,-26.13,20.99,"3_Halbpeak","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",96.077742628566,96.1082945341349,47.0175029803433
"M1",92,"Spectrogram 1",1,2926.401441759,2929.409157259,358.5,900.3,3.0077,-38.17,12.99,"3_Halbend","M1_20190823_064003",116.971518024802,4.74323401227593,"20190823","0640",84.6009994413342,84.7659609389464,50.2549764037515
"M2",9,"Spectrogram 1",1,2548.036218779,2552.524901599,580,1080.8,4.4887,-34.61,23.4,"1_Hfunstart","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",88.3347080310483,88.4047239618124,46.4973907038895
"M2",10,"Spectrogram 1",1,2563.432931729,2564.968338949,143.4,470.1,1.5354,-54.71,10.36,"1_Pmor_start","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",67.2357256052388,67.6487121517598,40.9854689844797
"M2",11,"Spectrogram 1",1,2565.993701289,2567.024317089,159.3,709.1,1.0306,-48.09,11.45,"1_Pmor_P1","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",73.8837589364328,74.1567590580231,43.967587184208
"M2",12,"Spectrogram 1",1,2552.569519279,2559.366279029,580,1425,6.7968,-37.71,21.05,"1_Hfuntrill","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",85.0740352399866,85.1411563516617,42.8685140836906
"M2",13,"Spectrogram 1",1,2568.268806709,2569.042179809,326.7,756.9,0.7734,-39.28,17.42,"1_Pmor_P2","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",82.7812690147123,82.8731354061715,43.3140897052439
"M2",14,"Spectrogram 1",1,2570.395582729,2571.377171669,294.8,669.3,0.9816,-46.61,11.99,"1_Pmor_P3","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",75.7736560633251,75.9653814349021,42.7470007048228
"M2",15,"Spectrogram 1",1,2572.923917869,2573.741908649,318.7,693.2,0.818,-41.78,15.56,"1_Pmor_P4","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",79.1184481512237,79.2501385353807,42.7991716872268
"M2",16,"Spectrogram 1",1,2575.439821669,2576.242939889,278.9,605.5,0.8031,-50.89,12.44,"1_Pmor_P5","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",70.7593927584448,71.0659514330751,41.8671089658767
"M2",17,"Spectrogram 1",1,2578.235862879,2579.098471339,294.8,701.1,0.8626,-41.75,15.1,"1_Pmor_P6","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",79.306958237943,79.4370912218587,42.8835675897997
"M2",18,"Spectrogram 1",1,2581.039773909,2582.155215879,255,669.3,1.1154,-48.57,11.57,"1_Pmor_P7","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",73.89356025813,74.1301704111988,42.7165152836627
"M2",19,"Spectrogram 1",1,2584.103521189,2585.427178999,159.3,390.4,1.3237,-56.86,11.12,"1_Pmor_P8","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",65.0981912570132,65.5326745295093,39.2995135194792
"M2",20,"Spectrogram 1",1,2587.655782179,2588.994312549,127.5,398.4,1.3385,-56.08,10.88,"1_Pmor_P9","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",65.8922439062917,66.3328894725166,40.2190000588484
"M2",21,"Spectrogram 1",1,2591.172002369,2592.718748569,127.5,398.4,1.5467,-55.44,9.81,"1_Pmor_P10","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",66.5762415010855,66.9752137969026,40.0190598821151
"M2",22,"Spectrogram 1",1,2614.983321659,2622.176599259,589.6,1381.6,7.1933,-39.39,15.47,"1_Halbstart","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",83.1126671144489,83.3040927214453,50.0722702176709
"M2",23,"Spectrogram 1",1,2622.344863059,2627.014183659,748.9,1593.5,4.6693,-35.93,19.96,"1_Halbpeak","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",86.0325636105399,86.0868668073749,41.9799511614749
"M2",24,"Spectrogram 1",1,2627.401441759,2630.409157259,358.5,900.3,3.0077,-44.44,12.11,"1_Halbend","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",78.2426995159769,78.4075362634936,43.8900428242345
"M2",43,"Spectrogram 1",1,2697.505218779,2701.993901599,580,1080.8,4.4887,-34.72,23.74,"2_Hfunstart","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",88.1818305134086,88.2719186494077,48.5439793960588
"M2",44,"Spectrogram 1",1,2712.901931729,2714.437338949,143.4,470.1,1.5354,-55.07,9.91,"2_Pmor_start","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",66.8330479735041,67.2602148805669,40.8831725999063
"M2",45,"Spectrogram 1",1,2715.462701289,2716.493317089,159.3,709.1,1.0306,-48.3,11.54,"2_Pmor_P1","M2_20190823_064003",116.97133898735,4.74361295811832,"20190823","0640",73.7149763022271,73.9802761850723,43.5464189016086
