"recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","PowerDbWithNoise","NoisevalueDb"
"M2",57,"Spectrogram 1",1,1295.613863059,1300.283183659,748.9,1593.5,4.6693,-36.88,19.77,"2_Halbpeak","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",58.3341260391262,59.4762011214459,41.2890266302128
"M2",58,"Spectrogram 1",1,1300.670441759,1303.678157259,358.5,900.3,3.0077,-43.54,12.59,"2_Halbend","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",49.4890562942805,53.3371110961762,44.4125391800863
"M2",77,"Spectrogram 1",1,1370.736218779,1375.224901599,580,1080.8,4.4887,-34.93,23.55,"3_Hfunstart","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",60.391532416271,62.0305989782903,46.7395950148607
"M2",78,"Spectrogram 1",1,1386.132931729,1387.668338949,143.4,470.1,1.5354,-55.11,10.54,"3_Pmor_start","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",13.6019826790312,41.2537447935168,40.8861376278545
"M2",79,"Spectrogram 1",1,1388.693701289,1389.724317089,159.3,709.1,1.0306,-48.76,11.37,"3_Pmor_P1","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",38.387593280093,47.4879425888709,43.7363453903215
"M2",80,"Spectrogram 1",1,1375.269519279,1382.066279029,580,1425,6.7968,-37.69,21.54,"3_Hfuntrill","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",57.5796077990241,59.1798342028342,43.6993439587636
"M2",81,"Spectrogram 1",1,1390.968806709,1391.742179809,326.7,756.9,0.7734,-38.66,17.57,"3_Pmor_P2","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",55.5606675722612,57.4219484081895,43.1278723586569
"M2",82,"Spectrogram 1",1,1393.095582729,1394.077171669,294.8,669.3,0.9816,-47.05,12.41,"3_Pmor_P3","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",44.2149273866087,49.5246135177797,42.7296848089068
"M2",83,"Spectrogram 1",1,1395.623917869,1396.441908649,318.7,693.2,0.818,-42.31,15.56,"3_Pmor_P4","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",49.612623226184,52.8219438865287,42.6186119538532
"M2",84,"Spectrogram 1",1,1398.139821669,1398.942939889,278.9,605.5,0.8031,-49.95,11.45,"3_Pmor_P5","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",37.1736838280088,45.7613394777716,41.7196522556561
"M2",85,"Spectrogram 1",1,1400.935862879,1401.798471339,294.8,701.1,0.8626,-42.6,14.71,"3_Pmor_P6","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",49.3142095816019,52.6758847511339,42.8040192610884
"M2",86,"Spectrogram 1",1,1403.739773909,1404.855215879,255,669.3,1.1154,-48.36,10.86,"3_Pmor_P7","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",42.3189795610111,48.4170343189223,42.4732046609575
"M2",87,"Spectrogram 1",1,1406.803521189,1408.127178999,159.3,390.4,1.3237,-57.02,9.67,"3_Pmor_P8","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",8.03511068605256,39.1066398336536,38.8603879264866
"M2",88,"Spectrogram 1",1,1410.355782179,1411.694312549,127.5,398.4,1.3385,-56.02,10.19,"3_Pmor_P9","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",17.8736785909275,40.4194125953172,39.7460436549673
"M2",89,"Spectrogram 1",1,1413.872002369,1415.418748569,127.5,398.4,1.5467,-56.48,10.27,"3_Pmor_P10","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",12.1370067961194,40.0191543588883,39.661370433963
"M2",90,"Spectrogram 1",1,1437.683321659,1444.876599259,589.6,1381.6,7.1933,-39.46,15.97,"3_Halbstart","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",52.7254293298245,57.1747424633649,49.2344167024247
"M2",91,"Spectrogram 1",1,1445.044863059,1449.714183659,748.9,1593.5,4.6693,-36.81,19.14,"3_Halbpeak","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",58.3593364675638,59.5295848816044,41.5403042400542
"M2",92,"Spectrogram 1",1,1450.101441759,1453.109157259,358.5,900.3,3.0077,-43.61,11.83,"3_Halbend","M2_20190823_080004",116.97133898735,4.74361295811832,"20190823","0800",49.9215632988335,53.2568123307362,43.3287634614715
"M3",9,"Spectrogram 1",1,1072.136218779,1076.624901599,580,1080.8,4.4887,-43.84,16.88,"1_Hfunstart","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",48.7141042518609,53.0881517669124,45.0340972254039
"M3",10,"Spectrogram 1",1,1087.532931729,1089.068338949,143.4,470.1,1.5354,-52.32,11.35,"1_Pmor_start","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",16.383871415952,44.0113788415288,43.6427215998939
"M3",11,"Spectrogram 1",1,1090.093701289,1091.124317089,159.3,709.1,1.0306,-48.14,11.12,"1_Pmor_P1","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",36.4662611118043,48.2938534809644,45.7226927318896
"M3",12,"Spectrogram 1",1,1076.669519279,1083.466279029,580,1425,6.7968,-40.65,19.39,"1_Hfuntrill","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",53.8401404082545,56.1593295333773,43.5559584467771
"M3",13,"Spectrogram 1",1,1092.368806709,1093.142179809,326.7,756.9,0.7734,-46.35,13.28,"1_Pmor_P2","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",44.384673771129,50.2753501793476,44.1228538170668
"M3",14,"Spectrogram 1",1,1094.495582729,1095.477171669,294.8,669.3,0.9816,-47.62,11.14,"1_Pmor_P3","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",40.4297495811447,48.7594147319858,44.5611681187807
"M3",15,"Spectrogram 1",1,1097.023917869,1097.841908649,318.7,693.2,0.818,-48.23,11.58,"1_Pmor_P4","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",39.1277368244076,48.1718457276622,44.3897147381568
"M3",16,"Spectrogram 1",1,1099.539821669,1100.342939889,278.9,605.5,0.8031,-48.51,11.76,"1_Pmor_P5","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",35.1980553358973,46.9908645228724,44.407688935324
"M3",17,"Spectrogram 1",1,1102.335862879,1103.198471339,294.8,701.1,0.8626,-45.45,12.96,"1_Pmor_P6","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",44.128124292459,50.487219602242,44.7924169828013
"M3",18,"Spectrogram 1",1,1105.139773909,1106.255215879,255,669.3,1.1154,-50.37,11.71,"1_Pmor_P7","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",28.768078652804,46.3026717686923,45.0648357903292
"M3",19,"Spectrogram 1",1,1108.203521189,1109.527178999,159.3,390.4,1.3237,-53.47,11.99,"1_Pmor_P8","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",23.4522514984847,42.9227007936714,41.9466685158089
"M3",20,"Spectrogram 1",1,1111.755782179,1113.094312549,127.5,398.4,1.3385,-53.37,12.04,"1_Pmor_P9","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",21.3754903410655,43.1400897326653,42.4005852873021
"M3",21,"Spectrogram 1",1,1115.272002369,1116.818748569,127.5,398.4,1.5467,-53.51,11.39,"1_Pmor_P10","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",5.45868609770331,42.8100489776059,42.6914151251743
"M3",22,"Spectrogram 1",1,1139.083321659,1146.276599259,589.6,1381.6,7.1933,-43.22,13.72,"1_Halbstart","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",44.4344895461037,53.5525792882558,49.8105505916511
"M3",23,"Spectrogram 1",1,1146.444863059,1151.114183659,748.9,1593.5,4.6693,-37.52,17.68,"1_Halbpeak","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",57.0917921583493,58.6113639546936,42.720790446085
"M3",24,"Spectrogram 1",1,1151.501441759,1154.509157259,358.5,900.3,3.0077,-48.48,11.4,"1_Halbend","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",37.4395790806021,48.2143359901398,45.2487646224041
"M3",43,"Spectrogram 1",1,1221.605218779,1226.093901599,580,1080.8,4.4887,-43.49,17.26,"2_Hfunstart","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",48.540892806582,53.4365946166939,46.1234291177557
"M3",44,"Spectrogram 1",1,1237.001931729,1238.537338949,143.4,470.1,1.5354,-52.66,10.68,"2_Pmor_start","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",13.5825804672296,43.7957365535528,43.523501144641
"M3",45,"Spectrogram 1",1,1239.562701289,1240.593317089,159.3,709.1,1.0306,-47.21,11.48,"2_Pmor_P1","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",39.6418276001268,49.0958476430368,45.5294802102959
"M3",46,"Spectrogram 1",1,1226.138519279,1232.935279029,580,1425,6.7968,-40.73,19.22,"2_Hfuntrill","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",53.7657249022121,56.1162411767313,43.6144493575383
"M3",47,"Spectrogram 1",1,1241.837806709,1242.611179809,326.7,756.9,0.7734,-45.91,11.9,"2_Pmor_P2","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",44.4706075315035,50.5287333224786,44.5454978600239
"M3",48,"Spectrogram 1",1,1243.964582729,1244.946171669,294.8,669.3,0.9816,-47.04,11.74,"2_Pmor_P3","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",42.3168787543509,49.4436443826368,44.4041185631433
"M3",49,"Spectrogram 1",1,1246.492917869,1247.310908649,318.7,693.2,0.818,-47.48,11.77,"2_Pmor_P4","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",41.33444089349,48.8372757416807,44.0824586813756
"M3",50,"Spectrogram 1",1,1249.008821669,1249.811939889,278.9,605.5,0.8031,-48.51,12.1,"2_Pmor_P5","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",36.2158739108295,46.8891329606875,43.8819151158139
"M3",51,"Spectrogram 1",1,1251.804862879,1252.667471339,294.8,701.1,0.8626,-45.18,13.11,"2_Pmor_P6","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",44.6757640339402,50.5753499596883,44.4320262116591
"M3",52,"Spectrogram 1",1,1254.608773909,1255.724215879,255,669.3,1.1154,-50.64,10.92,"2_Pmor_P7","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",28.3316081968734,45.837729698146,44.5955245849413
"M3",53,"Spectrogram 1",1,1257.672521189,1258.996178999,159.3,390.4,1.3237,-54.08,11.48,"2_Pmor_P8","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",20.7377259877184,42.2895032342936,41.5308309746269
"M3",54,"Spectrogram 1",1,1261.224782179,1262.563312549,127.5,398.4,1.3385,-54.1,10.75,"2_Pmor_P9","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",NA,42.2901991850728,42.3287704473917
"M3",55,"Spectrogram 1",1,1264.741002369,1266.287748569,127.5,398.4,1.5467,-53.74,11.27,"2_Pmor_P10","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",16.5277959757801,42.6345958401873,42.1935811749269
"M3",56,"Spectrogram 1",1,1288.552321659,1295.745599259,589.6,1381.6,7.1933,-43.15,14.08,"2_Halbstart","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",45.7784811665849,53.6017490065316,49.0732297862162
"M3",57,"Spectrogram 1",1,1295.913863059,1300.583183659,748.9,1593.5,4.6693,-37.71,18.92,"2_Halbpeak","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",56.9112151774882,58.4296170362767,42.5329215032374
"M3",58,"Spectrogram 1",1,1300.970441759,1303.978157259,358.5,900.3,3.0077,-48.5,11.62,"2_Halbend","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",38.5892593875045,48.3049578260181,44.868490097458
"M3",77,"Spectrogram 1",1,1371.036218779,1375.524901599,580,1080.8,4.4887,-43.47,17.17,"3_Hfunstart","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",48.5548211754723,53.4904089429308,46.2296499993685
"M3",78,"Spectrogram 1",1,1386.432931729,1387.968338949,143.4,470.1,1.5354,-52.68,10.43,"3_Pmor_start","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",13.1353151452223,43.7405365659044,43.4804978668379
"M3",79,"Spectrogram 1",1,1388.993701289,1390.024317089,159.3,709.1,1.0306,-47.63,11.35,"3_Pmor_P1","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",38.588720222374,48.7705698801047,45.5516296124743
"M3",80,"Spectrogram 1",1,1375.569519279,1382.366279029,580,1425,6.7968,-40.67,18.53,"3_Hfuntrill","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",53.4029568368613,56.2124037783637,45.0416409993315
"M3",81,"Spectrogram 1",1,1391.268806709,1392.042179809,326.7,756.9,0.7734,-47.06,12.29,"3_Pmor_P2","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",42.7956474575771,49.6741399489645,44.4342645357781
"M3",82,"Spectrogram 1",1,1393.395582729,1394.377171669,294.8,669.3,0.9816,-47.1,11.96,"3_Pmor_P3","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",42.5315945906645,49.4301832335436,44.2069138006983
"M3",83,"Spectrogram 1",1,1395.923917869,1396.741908649,318.7,693.2,0.818,-47.99,12.41,"3_Pmor_P4","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",40.7679675006852,48.4385601780396,43.8039930927727
"M3",84,"Spectrogram 1",1,1398.439821669,1399.242939889,278.9,605.5,0.8031,-48.61,10.51,"3_Pmor_P5","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",36.3873458555513,46.8747535865967,43.7894685832877
"M3",85,"Spectrogram 1",1,1401.235862879,1402.098471339,294.8,701.1,0.8626,-45.77,13.83,"3_Pmor_P6","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",43.9763139500431,50.121530928239,44.2237854489293
"M3",86,"Spectrogram 1",1,1404.039773909,1405.155215879,255,669.3,1.1154,-50.91,11.09,"3_Pmor_P7","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",28.3450330856585,45.8025342107221,44.5528297057229
"M3",87,"Spectrogram 1",1,1407.103521189,1408.427178999,159.3,390.4,1.3237,-54.13,10.45,"3_Pmor_P8","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",17.5739165797447,42.2177150695098,41.6933079211865
"M3",88,"Spectrogram 1",1,1410.655782179,1411.994312549,127.5,398.4,1.3385,-53.86,11.37,"3_Pmor_P9","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",12.4919211597983,42.5826389110401,42.3064767444571
"M3",89,"Spectrogram 1",1,1414.172002369,1415.718748569,127.5,398.4,1.5467,-53.51,11.14,"3_Pmor_P10","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",15.0804635058635,42.7980913998574,42.4333204258699
"M3",90,"Spectrogram 1",1,1437.983321659,1445.176599259,589.6,1381.6,7.1933,-42.67,15.55,"3_Halbstart","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",45.0991380030683,54.0028903382829,50.1432088125831
"M3",91,"Spectrogram 1",1,1445.344863059,1450.014183659,748.9,1593.5,4.6693,-37.28,17.73,"3_Halbpeak","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",57.4415360510135,58.9296036706927,42.8723567855583
"M3",92,"Spectrogram 1",1,1450.401441759,1453.409157259,358.5,900.3,3.0077,-48.43,10.86,"3_Halbend","M3_20190823_080004",116.971133965999,4.74398796446621,"20190823","0800",37.865026456158,48.2589183227429,45.1334428086264
"M4",9,"Spectrogram 1",1,1071.586218779,1076.074901599,580,1080.8,4.4887,-49.1,14.92,"1_Hfunstart","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",42.211954176197,47.7921171405424,41.3075484187283
"M4",10,"Spectrogram 1",1,1086.982931729,1088.518338949,143.4,470.1,1.5354,-58.84,10.28,"1_Pmor_start","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",13.3456751147578,37.6748547213854,37.1304856036743
"M4",11,"Spectrogram 1",1,1089.543701289,1090.574317089,159.3,709.1,1.0306,-56.91,10.71,"1_Pmor_P1","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",14.4536880169305,39.5836035099682,39.0885688323384
"M4",12,"Spectrogram 1",1,1076.119519279,1082.916279029,580,1425,6.7968,-46.78,17.97,"1_Hfuntrill","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",47.2598516382151,50.1282484565742,39.1099814515428
"M4",13,"Spectrogram 1",1,1091.818806709,1092.592179809,326.7,756.9,0.7734,-53.82,12.98,"1_Pmor_P2","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",35.4318598399319,42.5421486007349,37.489643546543
"M4",14,"Spectrogram 1",1,1093.945582729,1094.927171669,294.8,669.3,0.9816,-57.52,10.5,"1_Pmor_P3","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",23.2274411074755,38.5971245710236,36.9743094871788
"M4",15,"Spectrogram 1",1,1096.473917869,1097.291908649,318.7,693.2,0.818,-56.92,10.49,"1_Pmor_P4","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",26.8657855645669,39.2687154041306,36.8872453965781
"M4",16,"Spectrogram 1",1,1098.989821669,1099.792939889,278.9,605.5,0.8031,-59.95,10.97,"1_Pmor_P5","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",4.30254058082617,36.5629399393854,36.3485806542666
"M4",17,"Spectrogram 1",1,1101.785862879,1102.648471339,294.8,701.1,0.8626,-56.51,11.43,"1_Pmor_P6","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",26.9694518953639,39.588771707268,37.2744578259147
"M4",18,"Spectrogram 1",1,1104.589773909,1105.705215879,255,669.3,1.1154,-58.03,10.71,"1_Pmor_P7","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",20.0141674855193,38.5608411033438,37.4681120437468
"M4",19,"Spectrogram 1",1,1107.653521189,1108.977178999,159.3,390.4,1.3237,-61.07,10.97,"1_Pmor_P8","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",4.46186992217991,35.3854009770086,35.1348556358132
"M4",20,"Spectrogram 1",1,1111.205782179,1112.544312549,127.5,398.4,1.3385,-60.01,10.36,"1_Pmor_P9","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",11.1160940471568,36.4799015681604,35.9983907005132
"M4",21,"Spectrogram 1",1,1114.722002369,1116.268748569,127.5,398.4,1.5467,-60.33,10.57,"1_Pmor_P10","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",3.18643187086131,36.1895543921909,35.9929633673306
"M4",22,"Spectrogram 1",1,1138.533321659,1145.726599259,589.6,1381.6,7.1933,-48.74,12.83,"1_Halbstart","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",40.1351688307943,48.1176082765268,43.696357132341
"M4",23,"Spectrogram 1",1,1145.894863059,1150.564183659,748.9,1593.5,4.6693,-45.4,14.66,"1_Halbpeak","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",47.7886552462232,51.1098107690649,41.1515786582853
"M4",24,"Spectrogram 1",1,1150.951441759,1153.959157259,358.5,900.3,3.0077,-52.99,11.49,"1_Halbend","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",29.8835872578771,43.6391229906732,41.6440433585945
"M4",43,"Spectrogram 1",1,1221.055218779,1225.543901599,580,1080.8,4.4887,-48.76,14.97,"2_Hfunstart","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",41.8717934737352,48.0894025162178,42.261442191412
"M4",44,"Spectrogram 1",1,1236.451931729,1237.987338949,143.4,470.1,1.5354,-59.86,10.27,"2_Pmor_start","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",5.00110474521888,36.788726230326,36.5622181872425
"M4",45,"Spectrogram 1",1,1239.012701289,1240.043317089,159.3,709.1,1.0306,-55.87,9.91,"2_Pmor_P1","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",22.4435171411136,40.0995585151968,38.880175213263
"M4",46,"Spectrogram 1",1,1225.588519279,1232.385279029,580,1425,6.7968,-46.93,18.02,"2_Hfuntrill","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",47.0322463192071,50.021782048089,39.305633573843
"M4",47,"Spectrogram 1",1,1241.287806709,1242.061179809,326.7,756.9,0.7734,-53.6,12.54,"2_Pmor_P2","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",34.7884494866535,42.6143852819727,38.0876913387351
"M4",48,"Spectrogram 1",1,1243.414582729,1244.396171669,294.8,669.3,0.9816,-57.67,10.76,"2_Pmor_P3","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",22.4339198275606,38.5825150964842,37.1114117797675
"M4",49,"Spectrogram 1",1,1245.942917869,1246.760908649,318.7,693.2,0.818,-57.35,11.03,"2_Pmor_P4","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",23.8455335403643,38.7924352151337,37.0801620039203
"M4",50,"Spectrogram 1",1,1248.458821669,1249.261939889,278.9,605.5,0.8031,-59.59,10.86,"2_Pmor_P5","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",13.659036165903,36.8280244596032,36.2030003062521
"M4",51,"Spectrogram 1",1,1251.254862879,1252.117471339,294.8,701.1,0.8626,-56.68,11.41,"2_Pmor_P6","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",25.928516341555,39.5059936191893,37.4643379275913
"M4",52,"Spectrogram 1",1,1254.058773909,1255.174215879,255,669.3,1.1154,-58.35,10.19,"2_Pmor_P7","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",14.3781283617525,37.9310537155665,37.3340064336817
"M4",53,"Spectrogram 1",1,1257.122521189,1258.446178999,159.3,390.4,1.3237,-60.84,11.15,"2_Pmor_P8","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",14.5639562042218,35.5613708364598,34.7502925843605
"M4",54,"Spectrogram 1",1,1260.674782179,1262.013312549,127.5,398.4,1.3385,-60.55,10.96,"2_Pmor_P9","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",NA,35.757678826366,35.7878583016996
"M4",55,"Spectrogram 1",1,1264.191002369,1265.737748569,127.5,398.4,1.5467,-60.33,10.34,"2_Pmor_P10","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",11.0028036798166,36.1705820542129,35.6777628574485
"M4",56,"Spectrogram 1",1,1288.002321659,1295.195599259,589.6,1381.6,7.1933,-49.3,13.36,"2_Halbstart","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",40.4800974400617,47.5589755656827,42.4816051646602
"M4",57,"Spectrogram 1",1,1295.363863059,1300.033183659,748.9,1593.5,4.6693,-46.48,15.79,"2_Halbpeak","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",47.7173157609075,50.2169713298166,38.1784134776592
"M4",58,"Spectrogram 1",1,1300.420441759,1303.428157259,358.5,900.3,3.0077,-55,11.44,"2_Halbend","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",29.0769074674313,41.6675846072817,39.3445068024427
"M4",77,"Spectrogram 1",1,1370.486218779,1374.974901599,580,1080.8,4.4887,-48.86,16.47,"3_Hfunstart","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",43.0600748643941,48.1086221314843,40.9933149621047
"M4",78,"Spectrogram 1",1,1385.882931729,1387.418338949,143.4,470.1,1.5354,-59.73,10.03,"3_Pmor_start","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",5.26951067375273,36.8661110231532,36.6344986631328
"M4",79,"Spectrogram 1",1,1388.443701289,1389.474317089,159.3,709.1,1.0306,-56.33,11.4,"3_Pmor_P1","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",14.1695310483,39.9738332239166,39.5167706543358
"M4",80,"Spectrogram 1",1,1375.019519279,1381.816279029,580,1425,6.7968,-46.36,17.79,"3_Hfuntrill","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",45.9051060334628,50.5335668176889,42.8543055425162
"M4",81,"Spectrogram 1",1,1390.718806709,1391.492179809,326.7,756.9,0.7734,-53.49,13.26,"3_Pmor_P2","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",33.9698064527765,42.6754763494639,38.7029656046701
"M4",82,"Spectrogram 1",1,1392.845582729,1393.827171669,294.8,669.3,0.9816,-58.48,11.06,"3_Pmor_P3","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",18.5439947562233,38.1047911503546,37.1394412901418
"M4",83,"Spectrogram 1",1,1395.373917869,1396.191908649,318.7,693.2,0.818,-57.34,11.61,"3_Pmor_P4","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",23.7596412510541,38.744671664294,37.0406847591246
"M4",84,"Spectrogram 1",1,1397.889821669,1398.692939889,278.9,605.5,0.8031,-59.75,10.21,"3_Pmor_P5","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",13.0334107120813,36.50342474354,35.9004476266774
"M4",85,"Spectrogram 1",1,1400.685862879,1401.548471339,294.8,701.1,0.8626,-55.74,11.83,"3_Pmor_P6","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",29.5551643094634,40.3450364093618,37.3856086414597
"M4",86,"Spectrogram 1",1,1403.489773909,1404.605215879,255,669.3,1.1154,-58.42,10.68,"3_Pmor_P7","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",18.1815016534086,38.1251641399065,37.2037319890234
"M4",87,"Spectrogram 1",1,1406.553521189,1407.877178999,159.3,390.4,1.3237,-60.92,9.78,"3_Pmor_P8","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",15.2409792436466,35.6003136855396,34.7241875333581
"M4",88,"Spectrogram 1",1,1410.105782179,1411.444312549,127.5,398.4,1.3385,-60.59,10.76,"3_Pmor_P9","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",-6.09085540763865,35.8571542744938,35.7874667808055
"M4",89,"Spectrogram 1",1,1413.622002369,1415.168748569,127.5,398.4,1.5467,-60.23,10.22,"3_Pmor_P10","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",12.904353989545,36.3529172121886,35.7483960259549
"M4",90,"Spectrogram 1",1,1437.433321659,1444.626599259,589.6,1381.6,7.1933,-48.69,15.94,"3_Halbstart","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",40.8113846782509,48.2226380398334,43.4004642209731
"M4",91,"Spectrogram 1",1,1444.794863059,1449.464183659,748.9,1593.5,4.6693,-45.62,15.98,"3_Halbpeak","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",48.3771087781288,50.9657970861789,39.1888847962005
"M4",92,"Spectrogram 1",1,1449.851441759,1452.859157259,358.5,900.3,3.0077,-53.55,12,"3_Halbend","M4_20190823_080004",116.970937997103,4.74437898024917,"20190823","0800",31.177787839552,42.9883066068135,40.4112563674668
