"Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","SNR.NIST.Quick..dB.FS.","Sound.Type","recorder","file.name","distance.from.source","Loc_Name","date","time","Call.type","PowerDb","PowerDbWithNoise","NoisevalueDb"
31,"Spectrogram 1",1,825.662379459,826.440599559,47.8,247,14.74,"1_PwurS_S2","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","1_PwurS_S2",66.6062213534393,70.6857301393783,62.1615352428314
32,"Spectrogram 1",1,827.997039759,828.985589559,39.8,239,14,"1_PwurS_S3","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","1_PwurS_S3",67.86751241712,71.8657410028086,63.2042428873846
33,"Spectrogram 1",1,830.542029759,831.530579659,31.9,247,14.11,"1_PwurS_S4","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","1_PwurS_S4",67.5232486594101,71.7298826048527,63.4136961567637
34,"Spectrogram 1",1,832.999673559,833.904091559,31.9,207.2,12.37,"1_PwurS_S5","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","1_PwurS_S5",63.3026372485157,68.9105611571267,62.4566962870945
43,"Spectrogram 1",1,876.055218779,880.543901599,580,1080.8,23.38,"2_Hfunstart","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Hfunstart",74.5158866748173,76.506432083099,62.7333139321756
44,"Spectrogram 1",1,891.451931729,892.987338949,143.4,470.1,12.37,"2_Pmor_start","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Pmor_start",59.6778136807038,65.3261492128743,58.9166130188128
45,"Spectrogram 1",1,894.012701289,895.043317089,159.3,709.1,14.88,"2_Pmor_P1","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Pmor_P1",71.176457954268,73.3014382622481,60.0314106596146
46,"Spectrogram 1",1,880.588519279,887.385279029,580,1526.5,19.32,"2_Hfuntrill","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Hfuntrill",71.8462931618887,73.4155911844055,57.7805750545758
47,"Spectrogram 1",1,896.287806709,897.061179809,326.7,756.9,21.04,"2_Pmor_P2","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Pmor_P2",75.099369115622,76.2324344660753,57.9808725894509
48,"Spectrogram 1",1,898.414582729,899.396171669,294.8,669.3,20.52,"2_Pmor_P3","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Pmor_P3",72.8359659520944,74.4515923300285,59.0468295960326
49,"Spectrogram 1",1,900.942917869,901.760908649,318.7,693.2,20.17,"2_Pmor_P4","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Pmor_P4",70.2581036566005,72.4253175247264,59.3059790678986
50,"Spectrogram 1",1,903.458821669,904.261939889,278.9,605.5,18.82,"2_Pmor_P5","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Pmor_P5",70.0772361435692,72.0032224699347,57.9747941700272
51,"Spectrogram 1",1,906.254862879,907.117471339,294.8,701.1,21.89,"2_Pmor_P6","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Pmor_P6",72.3802262311146,74.0114391540215,58.6825201348964
52,"Spectrogram 1",1,909.058773909,910.174215879,255,669.3,17.05,"2_Pmor_P7","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Pmor_P7",71.2612041647616,73.0573958510353,58.4855387469322
53,"Spectrogram 1",1,912.122521189,913.446178999,159.3,390.4,13.57,"2_Pmor_P8","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Pmor_P8",63.1890122863738,66.9199484711283,57.7812227016413
54,"Spectrogram 1",1,915.674782179,917.013312549,127.5,398.4,13.72,"2_Pmor_P9","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Pmor_P9",60.7010826430477,66.1292953191474,59.4729302439419
55,"Spectrogram 1",1,919.191002369,920.737748569,127.5,398.4,13.36,"2_Pmor_P10","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Pmor_P10",58.9811784581614,64.9033091427101,58.783110872884
56,"Spectrogram 1",1,943.002321659,950.195599259,589.6,1381.6,12.62,"2_Halbstart","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Halbstart",61.2734547749989,68.1482668312148,62.9053425645635
57,"Spectrogram 1",1,950.363863059,955.033183659,748.9,1593.5,20.39,"2_Halbpeak","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Halbpeak",72.7357549144382,74.1051034734878,57.3834164019478
58,"Spectrogram 1",1,955.420441759,958.428157259,358.5,900.3,11.7,"2_Halbend","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_Halbend",66.6588936057856,69.3165808280451,57.7353850755247
59,"Spectrogram 1",1,961.14308468,961.98440368,96.711,414.3,18.11,"2_PwurP_P1","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_PwurP_P1",69.100805495211,71.8225289956066,60.417767640724
60,"Spectrogram 1",1,963.085343418,963.863563518,90.704,501.9,23.63,"2_PwurP_P2","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_PwurP_P2",69.6233224814054,72.4946097373409,61.4837251781698
61,"Spectrogram 1",1,964.99326508,965.64528738,86.757,478,23.89,"2_PwurP_P3","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_PwurP_P3",70.5708414643234,73.3180381393094,61.9821223568191
62,"Spectrogram 1",1,966.698585914,967.497839014,94.566,390.4,19.52,"2_PwurP_P4","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_PwurP_P4",71.5098164555059,73.7041527780247,60.6798483879446
63,"Spectrogram 1",1,968.720035257,969.561354357,86.671,345.224,26.38,"2_PwurP_P5","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_PwurP_P5",67.7920812143664,70.951139777288,60.6342981430652
64,"Spectrogram 1",1,972.586389459,973.469774359,23.9,255,14.18,"2_PwurS_S1","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_PwurS_S1",66.3184461299312,71.382369564617,64.2865301097078
65,"Spectrogram 1",1,975.131379459,975.909599559,47.8,247,14.65,"2_PwurS_S2","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_PwurS_S2",66.84359523561,70.7540998267905,61.9404506291791
66,"Spectrogram 1",1,977.466039759,978.454589559,39.8,239,12.96,"2_PwurS_S3","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_PwurS_S3",68.251074567227,71.9312500485575,62.6971195987922
67,"Spectrogram 1",1,980.011029759,980.999579659,31.9,247,14.03,"2_PwurS_S4","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_PwurS_S4",67.7883069462957,71.9888617760878,63.6629093859434
68,"Spectrogram 1",1,982.468673559,983.373091559,31.9,207.2,13.8,"2_PwurS_S5","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","2_PwurS_S5",63.1844775407009,68.9851035320395,62.738813688008
77,"Spectrogram 1",1,1025.486218779,1029.974901599,580,1080.8,23.18,"3_Hfunstart","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Hfunstart",74.3926975186659,76.3710342013918,62.5503504680218
78,"Spectrogram 1",1,1040.882931729,1042.418338949,143.4,470.1,12.58,"3_Pmor_start","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Pmor_start",59.0344536595758,65.0873256203698,59.0988782929246
79,"Spectrogram 1",1,1043.443701289,1044.474317089,159.3,709.1,14.79,"3_Pmor_P1","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Pmor_P1",71.0815237166753,73.2993514895804,60.3562905595656
80,"Spectrogram 1",1,1030.019519279,1036.816279029,580,1526.5,19.21,"3_Hfuntrill","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Hfuntrill",71.6266363243711,73.2717994822278,58.0100909084418
81,"Spectrogram 1",1,1045.718806709,1046.492179809,326.7,756.9,20.93,"3_Pmor_P2","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Pmor_P2",74.8655152934538,76.0316139318759,58.0135062236929
82,"Spectrogram 1",1,1047.845582729,1048.827171669,294.8,669.3,19.45,"3_Pmor_P3","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Pmor_P3",72.5975010268766,74.2897743561165,59.2504951525232
83,"Spectrogram 1",1,1050.373917869,1051.191908649,318.7,693.2,19.89,"3_Pmor_P4","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Pmor_P4",70.0340158372021,72.1926084313676,59.0427801273103
84,"Spectrogram 1",1,1052.889821669,1053.692939889,278.9,605.5,18.8,"3_Pmor_P5","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Pmor_P5",69.9157081730892,71.8621953624106,57.9158641549649
85,"Spectrogram 1",1,1055.685862879,1056.548471339,294.8,701.1,21.34,"3_Pmor_P6","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Pmor_P6",72.0987948309144,73.7493476057404,58.5134381762067
86,"Spectrogram 1",1,1058.489773909,1059.605215879,255,669.3,16.28,"3_Pmor_P7","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Pmor_P7",71.2729960746335,73.0554423267174,58.4234973614594
87,"Spectrogram 1",1,1061.553521189,1062.877178999,159.3,390.4,13.15,"3_Pmor_P8","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Pmor_P8",62.7805890962152,66.6675283665217,57.8122824229545
88,"Spectrogram 1",1,1065.105782179,1066.444312549,127.5,398.4,12.46,"3_Pmor_P9","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Pmor_P9",60.2148982308142,65.7727090421661,59.2632677746127
89,"Spectrogram 1",1,1068.622002369,1070.168748569,127.5,398.4,12.41,"3_Pmor_P10","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Pmor_P10",58.7523141103099,64.9037736630652,59.0120911133651
90,"Spectrogram 1",1,1092.433321659,1099.626599259,589.6,1381.6,12.68,"3_Halbstart","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Halbstart",62.005688341062,68.2937465993587,62.5326148037405
91,"Spectrogram 1",1,1099.794863059,1104.464183659,748.9,1593.5,20.22,"3_Halbpeak","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Halbpeak",72.6360491406832,73.9860562872908,57.1502288867217
92,"Spectrogram 1",1,1104.851441759,1107.859157259,358.5,900.3,11.79,"3_Halbend","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_Halbend",66.4332104318778,69.1486427768872,57.7267628518459
93,"Spectrogram 1",1,1110.57408468,1111.41540368,96.711,414.3,18.13,"3_PwurP_P1","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_PwurP_P1",69.1793796589865,71.8159542043915,60.1755031532399
94,"Spectrogram 1",1,1112.516343418,1113.294563518,90.704,501.9,22.71,"3_PwurP_P2","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_PwurP_P2",70.160183954427,72.7984337434013,61.1627045386209
95,"Spectrogram 1",1,1114.42426508,1115.07628738,86.757,478,23.63,"3_PwurP_P3","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_PwurP_P3",70.5427919656781,73.3214711238183,62.0696202591396
96,"Spectrogram 1",1,1116.129585914,1116.928839014,94.566,390.4,19.42,"3_PwurP_P4","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_PwurP_P4",71.3979159079767,73.7324461084664,61.1790131638108
97,"Spectrogram 1",1,1118.151035257,1118.992354357,86.671,345.224,25.72,"3_PwurP_P5","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_PwurP_P5",67.559700377329,70.9172636534023,61.0366910975017
98,"Spectrogram 1",1,1122.017389459,1122.900774359,23.9,255,14.41,"3_PwurS_S1","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_PwurS_S1",66.0962031799341,71.2692564963406,64.3093768877791
99,"Spectrogram 1",1,1124.562379459,1125.340599559,47.8,247,13.83,"3_PwurS_S2","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_PwurS_S2",66.6370954894402,70.6517252422681,62.0182123289916
100,"Spectrogram 1",1,1126.897039759,1127.885589559,39.8,239,14.75,"3_PwurS_S3","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_PwurS_S3",68.429820985774,72.2215741896246,63.1950726013051
101,"Spectrogram 1",1,1129.442029759,1130.430579659,31.9,247,14.78,"3_PwurS_S4","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_PwurS_S4",67.6074448803913,71.8761816050977,63.6587516740956
102,"Spectrogram 1",1,1131.899673559,1132.804091559,31.9,207.2,13.53,"3_PwurS_S5","27","27_S00974_20190806_030001",100,"6 (S4A07375)","20190806","0300","3_PwurS_S5",63.2999017902431,69.103552834946,62.8604461696646
9,"Spectrogram 1",1,726.136218779,730.624901599,580,1080.8,23.16,"1_Hfunstart","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Hfunstart",74.5432181022277,76.610194726317,63.1276168037889
10,"Spectrogram 1",1,741.532931729,743.068338949,143.4,470.1,12.86,"1_Pmor_start","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Pmor_start",60.00037520294,65.5236893819822,58.9755947858457
11,"Spectrogram 1",1,744.093701289,745.124317089,159.3,709.1,14.64,"1_Pmor_P1","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Pmor_P1",71.366859120739,73.4500244515757,60.0274376428401
12,"Spectrogram 1",1,730.669519279,737.466279029,580,1526.5,19.83,"1_Hfuntrill","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Hfuntrill",72.104494770641,73.6299636581858,57.7701703029787
13,"Spectrogram 1",1,746.368806709,747.142179809,326.7,756.9,21.22,"1_Pmor_P2","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Pmor_P2",75.1789526087419,76.3224106690771,58.1450715266357
14,"Spectrogram 1",1,748.495582729,749.477171669,294.8,669.3,20.18,"1_Pmor_P3","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Pmor_P3",73.1571620022642,74.6446792218138,58.5844863898952
15,"Spectrogram 1",1,751.023917869,751.841908649,318.7,693.2,19.84,"1_Pmor_P4","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Pmor_P4",70.4253473578048,72.433990928883,58.7307863898652
16,"Spectrogram 1",1,753.539821669,754.342939889,278.9,605.5,18.24,"1_Pmor_P5","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Pmor_P5",69.8139243658868,71.8279572605725,58.1454355728945
17,"Spectrogram 1",1,756.335862879,757.198471339,294.8,701.1,20.91,"1_Pmor_P6","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Pmor_P6",72.257902797499,73.8489735177965,58.3230820653596
18,"Spectrogram 1",1,759.139773909,760.255215879,255,669.3,17.27,"1_Pmor_P7","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Pmor_P7",71.3755490026941,73.1953614025781,58.7255821347398
19,"Spectrogram 1",1,762.203521189,763.527178999,159.3,390.4,13.07,"1_Pmor_P8","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Pmor_P8",62.9514914642399,66.844072197458,57.9988128239683
20,"Spectrogram 1",1,765.755782179,767.094312549,127.5,398.4,13.89,"1_Pmor_P9","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Pmor_P9",60.2933662474354,65.9724628887408,59.5963813521718
21,"Spectrogram 1",1,769.272002369,770.818748569,127.5,398.4,12.8,"1_Pmor_P10","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Pmor_P10",59.1681604131284,64.963443115536,58.7115251153738
22,"Spectrogram 1",1,793.083321659,800.276599259,589.6,1381.6,12.75,"1_Halbstart","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Halbstart",62.2377543307864,68.2554604313777,62.2319657409787
23,"Spectrogram 1",1,800.444863059,805.114183659,748.9,1593.5,19.83,"1_Halbpeak","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Halbpeak",72.7506231962282,74.0655513454734,57.0181342764567
24,"Spectrogram 1",1,805.501441759,808.509157259,358.5,900.3,11.86,"1_Halbend","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_Halbend",65.8133062583043,68.7286564703037,57.8292430982859
25,"Spectrogram 1",1,811.22408468,812.06540368,96.711,414.3,18.04,"1_PwurP_P1","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_PwurP_P1",68.8831287722408,71.5790028653615,60.1036075546217
26,"Spectrogram 1",1,813.166343418,813.944563518,90.704,501.9,23.34,"1_PwurP_P2","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_PwurP_P2",69.6424902137637,72.399482536266,61.0898432320935
27,"Spectrogram 1",1,815.07426508,815.72628738,86.757,478,23.92,"1_PwurP_P3","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_PwurP_P3",70.3368599617059,73.1012922826055,61.8115378132967
28,"Spectrogram 1",1,816.779585914,817.578839014,94.566,390.4,18.62,"1_PwurP_P4","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_PwurP_P4",71.2397634258816,73.526234659588,60.815092027296
29,"Spectrogram 1",1,818.801035257,819.642354357,86.671,345.224,25.62,"1_PwurP_P5","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_PwurP_P5",67.5366699111354,70.8353944568923,60.8288040139946
30,"Spectrogram 1",1,822.667389459,823.550774359,23.9,255,14.05,"1_PwurS_S1","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_PwurS_S1",65.8372367970577,71.1980140469075,64.4633169143833
31,"Spectrogram 1",1,825.212379459,825.990599559,47.8,247,13.85,"1_PwurS_S2","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_PwurS_S2",66.6554979056207,70.7290703051519,62.1949636057085
32,"Spectrogram 1",1,827.547039759,828.535589559,39.8,239,13.79,"1_PwurS_S3","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_PwurS_S3",67.8435069185892,71.869806587579,63.2561191878902
33,"Spectrogram 1",1,830.092029759,831.080579659,31.9,247,14.86,"1_PwurS_S4","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_PwurS_S4",68.0382147910466,72.0860625059787,63.5087940962292
34,"Spectrogram 1",1,832.549673559,833.454091559,31.9,207.2,14.76,"1_PwurS_S5","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","1_PwurS_S5",61.9569696589404,68.5001219490253,62.9724131225415
43,"Spectrogram 1",1,875.605218779,880.093901599,580,1080.8,23.42,"2_Hfunstart","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Hfunstart",74.7166318522638,76.6869806331318,62.834997786868
44,"Spectrogram 1",1,891.001931729,892.537338949,143.4,470.1,12.59,"2_Pmor_start","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Pmor_start",59.4633057239229,65.2279176438078,58.9435556382995
45,"Spectrogram 1",1,893.562701289,894.593317089,159.3,709.1,14.4,"2_Pmor_P1","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Pmor_P1",71.2521453497963,73.3821850095727,60.1303864956664
46,"Spectrogram 1",1,880.138519279,886.935279029,580,1526.5,19.65,"2_Hfuntrill","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Hfuntrill",71.854068481103,73.4602772955413,58.0092992691369
47,"Spectrogram 1",1,895.837806709,896.611179809,326.7,756.9,21.05,"2_Pmor_P2","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Pmor_P2",75.1392242542282,76.2727550027816,58.0245324175066
48,"Spectrogram 1",1,897.964582729,898.946171669,294.8,669.3,20.59,"2_Pmor_P3","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Pmor_P3",72.9052390285425,74.613578052805,59.6485989503707
49,"Spectrogram 1",1,900.492917869,901.310908649,318.7,693.2,19.22,"2_Pmor_P4","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Pmor_P4",70.1457654024792,72.3640758459884,59.4226739640229
50,"Spectrogram 1",1,903.008821669,903.811939889,278.9,605.5,17.91,"2_Pmor_P5","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Pmor_P5",69.9916805950188,71.9467536456401,58.0345188557703
51,"Spectrogram 1",1,905.804862879,906.667471339,294.8,701.1,21.46,"2_Pmor_P6","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Pmor_P6",72.2999930708841,73.9343276017102,58.6205027169877
52,"Spectrogram 1",1,908.608773909,909.724215879,255,669.3,17.33,"2_Pmor_P7","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Pmor_P7",71.4185966628353,73.2290421431896,58.7189599555742
53,"Spectrogram 1",1,911.672521189,912.996178999,159.3,390.4,13.73,"2_Pmor_P8","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Pmor_P8",63.2252172229077,67.0385464636757,58.0513263153914
54,"Spectrogram 1",1,915.224782179,916.563312549,127.5,398.4,12.69,"2_Pmor_P9","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Pmor_P9",60.5432268193935,65.9915432553268,59.358277797795
55,"Spectrogram 1",1,918.741002369,920.287748569,127.5,398.4,12.99,"2_Pmor_P10","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Pmor_P10",59.5636120072611,65.0875234484101,58.5401008568815
56,"Spectrogram 1",1,942.552321659,949.745599259,589.6,1381.6,12.59,"2_Halbstart","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Halbstart",61.4497270603046,68.2808332784357,63.0015219048362
57,"Spectrogram 1",1,949.913863059,954.583183659,748.9,1593.5,20.03,"2_Halbpeak","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Halbpeak",72.6335642122504,73.9757622661083,57.0933493449386
58,"Spectrogram 1",1,954.970441759,957.978157259,358.5,900.3,11.97,"2_Halbend","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_Halbend",66.0553004841253,68.8839492388033,57.7632677421926
59,"Spectrogram 1",1,960.69308468,961.53440368,96.711,414.3,17.4,"2_PwurP_P1","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_PwurP_P1",69.0724237987092,71.7257827106702,60.1324836365086
60,"Spectrogram 1",1,962.635343418,963.413563518,90.704,501.9,23.32,"2_PwurP_P2","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_PwurP_P2",69.9408772459228,72.559553684389,60.8684368825833
61,"Spectrogram 1",1,964.54326508,965.19528738,86.757,478,24.24,"2_PwurP_P3","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_PwurP_P3",70.4929621552925,73.239579500821,61.902106265199
62,"Spectrogram 1",1,966.248585914,967.047839014,94.566,390.4,18.74,"2_PwurP_P4","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_PwurP_P4",71.6065147431648,73.7483942884116,60.539065290354
63,"Spectrogram 1",1,968.270035257,969.111354357,86.671,345.224,25.12,"2_PwurP_P5","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_PwurP_P5",67.5684532221628,70.7582018352161,60.5109233903839
64,"Spectrogram 1",1,972.136389459,973.019774359,23.9,255,14.31,"2_PwurS_S1","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_PwurS_S1",66.3060507437897,71.4076655324298,64.3592186456959
65,"Spectrogram 1",1,974.681379459,975.459599559,47.8,247,13.88,"2_PwurS_S2","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_PwurS_S2",66.3442726601138,70.530152746352,62.180552139851
66,"Spectrogram 1",1,977.016039759,978.004589559,39.8,239,14.67,"2_PwurS_S3","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_PwurS_S3",68.2834807315048,72.007821139316,62.8567890565732
67,"Spectrogram 1",1,979.561029759,980.549579659,31.9,247,14.05,"2_PwurS_S4","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_PwurS_S4",67.6927177257981,71.9433957449124,63.6974368596548
68,"Spectrogram 1",1,982.018673559,982.923091559,31.9,207.2,14.63,"2_PwurS_S5","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","2_PwurS_S5",62.5904162929847,68.8119492687799,62.9877390826743
77,"Spectrogram 1",1,1025.036218779,1029.524901599,580,1080.8,23.35,"3_Hfunstart","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","3_Hfunstart",74.7008450528951,76.6714330695393,62.8203896834232
78,"Spectrogram 1",1,1040.432931729,1041.968338949,143.4,470.1,12.76,"3_Pmor_start","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","3_Pmor_start",59.9586122264601,65.3858749027108,58.7284154119266
79,"Spectrogram 1",1,1042.993701289,1044.024317089,159.3,709.1,15.11,"3_Pmor_P1","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","3_Pmor_P1",71.2216911887391,73.3328909652235,60.0129622968503
80,"Spectrogram 1",1,1029.569519279,1036.366279029,580,1526.5,19.71,"3_Hfuntrill","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","3_Hfuntrill",71.9469088754858,73.5305367069838,57.9675262520235
81,"Spectrogram 1",1,1045.268806709,1046.042179809,326.7,756.9,20.59,"3_Pmor_P2","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","3_Pmor_P2",75.1059020601213,76.2272750699865,57.8913357516692
82,"Spectrogram 1",1,1047.395582729,1048.377171669,294.8,669.3,20.37,"3_Pmor_P3","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","3_Pmor_P3",72.7796864809848,74.4625596153073,59.3794457575763
83,"Spectrogram 1",1,1049.923917869,1050.741908649,318.7,693.2,19.38,"3_Pmor_P4","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","3_Pmor_P4",70.3365710334956,72.3767702377061,58.7937941124628
84,"Spectrogram 1",1,1052.439821669,1053.242939889,278.9,605.5,19.29,"3_Pmor_P5","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","3_Pmor_P5",69.7382698850103,71.8315273721365,58.4460747637434
85,"Spectrogram 1",1,1055.235862879,1056.098471339,294.8,701.1,21.15,"3_Pmor_P6","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","3_Pmor_P6",72.2030378239441,73.7914047150401,58.2520508032135
86,"Spectrogram 1",1,1058.039773909,1059.155215879,255,669.3,17.79,"3_Pmor_P7","28","28_S00974_20190806_040001",100,"6 (S4A07375)","20190806","0400","3_Pmor_P7",71.2819146828939,73.1042160318833,58.6451072782217
