"Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","SNR.NIST.Quick..dB.FS.","Sound.Type","recorder","file.name","distance.from.source","Loc_Name","date","time","Call.type","PowerDb","PowerDbWithNoise","NoisevalueDb"
54,"Spectrogram 1",1,1856.944782179,1858.283312549,184.422,366.56,13.1,"2_Pmor_P9","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Pmor_P9",62.9842000500907,66.7479842532478,57.6701496852553
55,"Spectrogram 1",1,1860.461002369,1862.007748569,151.211,364.245,12.63,"2_Pmor_P10","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Pmor_P10",60.2339413547572,65.3665114387946,58.3566424093056
56,"Spectrogram 1",1,1884.272321659,1891.465599259,589.6,1381.6,12.54,"2_Halbstart","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Halbstart",63.5859792860267,68.9901971464662,62.3061104962447
57,"Spectrogram 1",1,1891.633863059,1896.303183659,748.9,1593.5,19.2,"2_Halbpeak","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Halbpeak",72.303703660424,73.7316277642134,57.3452608971942
58,"Spectrogram 1",1,1896.690441759,1899.698157259,358.5,900.3,12.24,"2_Halbend","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_Halbend",67.0441192868176,69.6489822688018,57.9184874499466
59,"Spectrogram 1",1,1902.41308468,1903.25440368,96.711,414.3,17.84,"2_PwurP_P1","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurP_P1",69.0788281408688,71.9202894946414,60.8328042023824
60,"Spectrogram 1",1,1904.355343418,1905.133563518,90.704,501.9,22.3,"2_PwurP_P2","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurP_P2",69.8073247240994,72.7087294047972,61.7742518907811
61,"Spectrogram 1",1,1906.26326508,1906.91528738,86.757,478,24.55,"2_PwurP_P3","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurP_P3",70.3693090803655,73.3960140504503,62.7696783642604
62,"Spectrogram 1",1,1907.968585914,1908.767839014,94.566,390.4,19.34,"2_PwurP_P4","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurP_P4",71.4954828037028,73.9276671899285,61.6835773243535
63,"Spectrogram 1",1,1909.990035257,1910.831354357,86.671,345.224,25.53,"2_PwurP_P5","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurP_P5",68.0725007975318,71.4286233860527,61.5449970861505
64,"Spectrogram 1",1,1913.856389459,1914.739774359,51.511,255,14.34,"2_PwurS_S1","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurS_S1",68.6706017547831,72.1231181393285,62.4403939133234
65,"Spectrogram 1",1,1916.401379459,1917.179599559,51.23,247,13.06,"2_PwurS_S2","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurS_S2",67.2601539812308,71.3228117675498,62.7704339697183
66,"Spectrogram 1",1,1918.736039759,1919.724589559,48.72,239,14.78,"2_PwurS_S3","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurS_S3",69.0751479087911,72.7765526716147,63.5825180915336
67,"Spectrogram 1",1,1921.281029759,1922.269579659,51.637,247,13.31,"2_PwurS_S4","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurS_S4",69.6892792928331,72.8602899302364,62.5706348295834
68,"Spectrogram 1",1,1923.738673559,1924.643091559,53.033,249.434,12.51,"2_PwurS_S5","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","2_PwurS_S5",66.8477276938693,70.8586471421252,62.2188158679334
77,"Spectrogram 1",1,1966.756218779,1971.244901599,580,1080.8,22.89,"3_Hfunstart","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Hfunstart",76.3427149971542,77.9751602288257,62.6522036626491
78,"Spectrogram 1",1,1982.152931729,1983.688338949,176.23,400.637,13.13,"3_Pmor_start","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Pmor_start",60.8681504321866,65.5384197124336,57.9182169460602
79,"Spectrogram 1",1,1984.713701289,1985.744317089,316.403,606.928,14.97,"3_Pmor_P1","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Pmor_P1",71.1382558108767,72.6361818563386,56.6315010138913
80,"Spectrogram 1",1,1971.289519279,1978.086279029,580,1526.5,19.08,"3_Hfuntrill","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Hfuntrill",71.4004994461376,73.0575201410758,57.8524496620526
81,"Spectrogram 1",1,1986.988806709,1987.762179809,397.556,701.442,21.88,"3_Pmor_P2","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Pmor_P2",74.9251042093516,75.8869096744955,56.2959027668654
82,"Spectrogram 1",1,1989.115582729,1990.097171669,342.254,628.286,19.16,"3_Pmor_P3","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Pmor_P3",74.2411428724705,75.467276113467,57.8558873879112
83,"Spectrogram 1",1,1991.643917869,1992.461908649,332.922,676.989,20.01,"3_Pmor_P4","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Pmor_P4",70.6252032019922,72.6895747284493,59.1972936780711
84,"Spectrogram 1",1,1994.159821669,1994.962939889,287.528,605.5,17.28,"3_Pmor_P5","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Pmor_P5",69.970049299563,72.0180381408857,58.4644200644291
85,"Spectrogram 1",1,1996.955862879,1997.818471339,398.054,683.299,21.23,"3_Pmor_P6","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Pmor_P6",74.4792290175177,75.5940640705035,57.2105339469218
86,"Spectrogram 1",1,1999.759773909,2000.875215879,297.567,579.681,16.42,"3_Pmor_P7","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Pmor_P7",66.8623120120176,69.4610014206108,57.7128293636523
87,"Spectrogram 1",1,2002.823521189,2004.147178999,181.461,373.468,13.46,"3_Pmor_P8","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Pmor_P8",62.3534826318394,66.2994627015774,57.5478499733241
88,"Spectrogram 1",1,2006.375782179,2007.714312549,184.422,366.56,12.57,"3_Pmor_P9","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Pmor_P9",62.2586347765558,66.4413623362162,58.0866678235609
89,"Spectrogram 1",1,2009.892002369,2011.438748569,151.211,364.245,12.44,"3_Pmor_P10","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Pmor_P10",60.3833628390424,65.3763487683319,58.1900389879966
90,"Spectrogram 1",1,2033.703321659,2040.896599259,589.6,1381.6,12.4,"3_Halbstart","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Halbstart",62.6016373877673,68.584750755445,62.5265018106935
91,"Spectrogram 1",1,2041.064863059,2045.734183659,748.9,1593.5,19.13,"3_Halbpeak","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Halbpeak",71.9949121623001,73.4794721087909,57.4034305164612
92,"Spectrogram 1",1,2046.121441759,2049.129157259,358.5,900.3,11.63,"3_Halbend","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_Halbend",66.7969674625938,69.5377343798006,58.1845115122924
93,"Spectrogram 1",1,2051.84408468,2052.68540368,96.711,414.3,17.71,"3_PwurP_P1","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_PwurP_P1",69.413838009688,72.2148408039023,61.0219273806786
94,"Spectrogram 1",1,2053.786343418,2054.564563518,90.704,501.9,23.26,"3_PwurP_P2","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_PwurP_P2",69.7330117522732,72.7536289374183,62.1126728766566
95,"Spectrogram 1",1,2055.69426508,2056.34628738,86.757,478,24.36,"3_PwurP_P3","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_PwurP_P3",70.7073574227428,73.6450723783752,62.8014818255533
96,"Spectrogram 1",1,2057.399585914,2058.198839014,94.566,390.4,19.64,"3_PwurP_P4","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_PwurP_P4",71.7265583218344,74.0595090088586,61.5009517463563
97,"Spectrogram 1",1,2059.421035257,2060.262354357,86.671,345.224,26.07,"3_PwurP_P5","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_PwurP_P5",68.50722015235,71.70485268468,61.4753152349926
98,"Spectrogram 1",1,2063.287389459,2064.170774359,51.511,255,13.43,"3_PwurS_S1","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_PwurS_S1",68.6118052134821,72.0375922996445,62.2998454627762
99,"Spectrogram 1",1,2065.832379459,2066.610599559,51.23,247,13.55,"3_PwurS_S2","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_PwurS_S2",67.6222990414375,71.4602603657605,62.5175511598485
100,"Spectrogram 1",1,2068.167039759,2069.155589559,48.72,239,15.68,"3_PwurS_S3","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_PwurS_S3",69.5125689513475,72.9483201970541,63.2311452969269
101,"Spectrogram 1",1,2070.712029759,2071.700579659,51.637,247,14.78,"3_PwurS_S4","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_PwurS_S4",69.8057783656398,73.018670557735,62.8233234639426
102,"Spectrogram 1",1,2073.169673559,2074.074091559,53.033,249.434,13.55,"3_PwurS_S5","13","13_S00974_20190805_144415-2",100,"6 (S4A07375)","20190805","1444","3_PwurS_S5",67.5944897856503,71.3440337478973,62.2398823445002
9,"Spectrogram 1",1,1667.406218779,1671.894901599,580,1080.8,22.67,"1_Hfunstart","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Hfunstart",75.5814343709744,77.2576126834259,62.1431152229717
10,"Spectrogram 1",1,1682.802931729,1684.338338949,176.23,400.637,12.74,"1_Pmor_start","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Pmor_start",60.6040192391622,65.2045058688996,57.4853426822339
11,"Spectrogram 1",1,1685.363701289,1686.394317089,316.403,606.928,14.26,"1_Pmor_P1","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Pmor_P1",71.3622969667396,72.7871042319463,56.3832730760355
12,"Spectrogram 1",1,1671.939519279,1678.736279029,580,1526.5,18.15,"1_Hfuntrill","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Hfuntrill",70.8967064633082,72.6567130391924,57.9255638005452
13,"Spectrogram 1",1,1687.638806709,1688.412179809,397.556,701.442,22.7,"1_Pmor_P2","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Pmor_P2",75.093702714281,76.0102272663935,56.0225901529981
14,"Spectrogram 1",1,1689.765582729,1690.747171669,342.254,628.286,20.85,"1_Pmor_P3","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Pmor_P3",74.1881195344048,75.3391068916691,57.2150922092417
15,"Spectrogram 1",1,1692.293917869,1693.111908649,332.922,676.989,20.9,"1_Pmor_P4","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Pmor_P4",70.1676927979867,72.1975080013833,58.5751998685251
16,"Spectrogram 1",1,1694.809821669,1695.612939889,287.528,605.5,17.63,"1_Pmor_P5","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Pmor_P5",69.5370259441213,71.6799037442545,58.4741433615761
17,"Spectrogram 1",1,1697.605862879,1698.468471339,398.054,683.299,21.74,"1_Pmor_P6","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Pmor_P6",73.7851754104196,74.9971270320039,57.291615659854
18,"Spectrogram 1",1,1700.409773909,1701.525215879,297.567,579.681,16.53,"1_Pmor_P7","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Pmor_P7",67.1690708941892,69.5649590999497,57.207578836626
19,"Spectrogram 1",1,1703.473521189,1704.797178999,181.461,373.468,13.59,"1_Pmor_P8","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Pmor_P8",62.6029910440605,66.2466221632862,56.942801281109
20,"Spectrogram 1",1,1707.025782179,1708.364312549,184.422,366.56,12.64,"1_Pmor_P9","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Pmor_P9",61.9693764198305,66.1845531841337,57.8820605013677
21,"Spectrogram 1",1,1710.542002369,1712.088748569,151.211,364.245,12.59,"1_Pmor_P10","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Pmor_P10",59.8230228610414,65.0969929187197,58.2594962526783
22,"Spectrogram 1",1,1734.353321659,1741.546599259,589.6,1381.6,12.43,"1_Halbstart","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Halbstart",61.6924133343693,68.2448018189805,62.7253018889023
23,"Spectrogram 1",1,1741.714863059,1746.384183659,748.9,1593.5,18.7,"1_Halbpeak","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Halbpeak",71.6419684616974,73.1945103365524,57.4743793861081
24,"Spectrogram 1",1,1746.771441759,1749.779157259,358.5,900.3,11.38,"1_Halbend","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_Halbend",67.208253042536,69.8062006013705,58.055901082351
25,"Spectrogram 1",1,1752.49408468,1753.33540368,96.711,414.3,18.1,"1_PwurP_P1","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_PwurP_P1",68.7316530414668,71.6353313457748,60.706584062486
26,"Spectrogram 1",1,1754.436343418,1755.214563518,90.704,501.9,23.54,"1_PwurP_P2","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_PwurP_P2",69.9021068281296,72.781929768209,61.7927952941582
27,"Spectrogram 1",1,1756.34426508,1756.99628738,86.757,478,24.9,"1_PwurP_P3","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_PwurP_P3",69.7352199352291,73.0280127237517,63.0085680444713
28,"Spectrogram 1",1,1758.049585914,1758.848839014,94.566,390.4,19.17,"1_PwurP_P4","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_PwurP_P4",71.1131603762632,73.6249118608796,61.6225263716969
29,"Spectrogram 1",1,1760.071035257,1760.912354357,86.671,345.224,24.5,"1_PwurP_P5","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_PwurP_P5",66.9800636792497,70.6429946040643,61.3760848154765
30,"Spectrogram 1",1,1763.937389459,1764.820774359,51.511,255,14.16,"1_PwurS_S1","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_PwurS_S1",67.460007152023,71.4095284645722,62.6640702669628
31,"Spectrogram 1",1,1766.482379459,1767.260599559,51.23,247,14.22,"1_PwurS_S2","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_PwurS_S2",67.1613910246289,71.2101227060424,62.6343431345223
32,"Spectrogram 1",1,1768.817039759,1769.805589559,48.72,239,14.42,"1_PwurS_S3","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_PwurS_S3",68.6051078966679,72.4800114535098,63.6033995632593
33,"Spectrogram 1",1,1771.362029759,1772.350579659,51.637,247,14.3,"1_PwurS_S4","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_PwurS_S4",69.0984164287991,72.5479086992505,62.8589852233781
34,"Spectrogram 1",1,1773.819673559,1774.724091559,53.033,249.434,13.92,"1_PwurS_S5","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","1_PwurS_S5",67.0348423600047,70.949777603604,62.1439144971357
43,"Spectrogram 1",1,1816.875218779,1821.363901599,580,1080.8,22.74,"2_Hfunstart","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Hfunstart",75.5896650385449,77.3119500405163,62.4108464657775
44,"Spectrogram 1",1,1832.271931729,1833.807338949,176.23,400.637,12.71,"2_Pmor_start","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Pmor_start",60.1599116051583,65.0107117866554,57.637877230679
45,"Spectrogram 1",1,1834.832701289,1835.863317089,316.403,606.928,14.65,"2_Pmor_P1","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Pmor_P1",71.5060273307032,72.9259556505519,56.4947034197659
46,"Spectrogram 1",1,1821.408519279,1828.205279029,580,1526.5,18.65,"2_Hfuntrill","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Hfuntrill",70.9195830657447,72.7135967570203,58.1322525905657
47,"Spectrogram 1",1,1837.107806709,1837.881179809,397.556,701.442,22.08,"2_Pmor_P2","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Pmor_P2",75.1683793383871,76.0806606424785,56.054801359523
48,"Spectrogram 1",1,1839.234582729,1840.216171669,342.254,628.286,20.2,"2_Pmor_P3","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Pmor_P3",74.2932943317387,75.5042565941843,57.7921349103308
49,"Spectrogram 1",1,1841.762917869,1842.580908649,332.922,676.989,20.61,"2_Pmor_P4","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Pmor_P4",70.6615272485764,72.5722586613457,58.4821061613146
50,"Spectrogram 1",1,1844.278821669,1845.081939889,287.528,605.5,18.09,"2_Pmor_P5","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Pmor_P5",69.7540053413389,71.8185272197192,58.326806554591
51,"Spectrogram 1",1,1847.074862879,1847.937471339,398.054,683.299,21.25,"2_Pmor_P6","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Pmor_P6",74.0308785884707,75.2067987438394,57.2567415068271
52,"Spectrogram 1",1,1849.878773909,1850.994215879,297.567,579.681,16.37,"2_Pmor_P7","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Pmor_P7",67.4354300031198,69.7666773903961,57.2025897826311
53,"Spectrogram 1",1,1852.942521189,1854.266178999,181.461,373.468,13.96,"2_Pmor_P8","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Pmor_P8",62.2971570163465,66.2169264047485,57.4195459789056
54,"Spectrogram 1",1,1856.494782179,1857.833312549,184.422,366.56,13.44,"2_Pmor_P9","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Pmor_P9",61.6132401460115,66.0017190408676,57.9696632182082
55,"Spectrogram 1",1,1860.011002369,1861.557748569,151.211,364.245,13.4,"2_Pmor_P10","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Pmor_P10",59.8308663738159,65.0900056361159,58.2347197769514
56,"Spectrogram 1",1,1883.822321659,1891.015599259,589.6,1381.6,12.37,"2_Halbstart","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Halbstart",61.0119356687376,68.1315994681159,63.0864847595809
57,"Spectrogram 1",1,1891.183863059,1895.853183659,748.9,1593.5,18.69,"2_Halbpeak","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Halbpeak",71.4335601923248,72.9732939474493,57.1874233254335
58,"Spectrogram 1",1,1896.240441759,1899.248157259,358.5,900.3,12.41,"2_Halbend","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_Halbend",66.9393111356913,69.5876648293392,57.9803409853782
59,"Spectrogram 1",1,1901.96308468,1902.80440368,96.711,414.3,17.62,"2_PwurP_P1","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_PwurP_P1",68.6666199538796,71.6106584022728,60.7827606461636
60,"Spectrogram 1",1,1903.905343418,1904.683563518,90.704,501.9,22.21,"2_PwurP_P2","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_PwurP_P2",69.8207326373119,72.7300386563341,61.8154522701381
61,"Spectrogram 1",1,1905.81326508,1906.46528738,86.757,478,24.66,"2_PwurP_P3","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_PwurP_P3",69.7797819717983,73.0107570452953,62.8556752908032
62,"Spectrogram 1",1,1907.518585914,1908.317839014,94.566,390.4,18.16,"2_PwurP_P4","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_PwurP_P4",71.1127294173882,73.6065994581414,61.5506689181224
63,"Spectrogram 1",1,1909.540035257,1910.381354357,86.671,345.224,25.32,"2_PwurP_P5","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_PwurP_P5",67.3701814575112,70.950046376566,61.5225500802736
64,"Spectrogram 1",1,1913.406389459,1914.289774359,51.511,255,13.54,"2_PwurS_S1","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_PwurS_S1",68.0285404946362,71.7205739062092,62.5088744922423
65,"Spectrogram 1",1,1915.951379459,1916.729599559,51.23,247,15.22,"2_PwurS_S2","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_PwurS_S2",66.8391056675365,71.0022427664778,62.6157848750624
66,"Spectrogram 1",1,1918.286039759,1919.274589559,48.72,239,14.54,"2_PwurS_S3","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_PwurS_S3",68.6877054276269,72.472447234264,63.433121222222
67,"Spectrogram 1",1,1920.831029759,1921.819579659,51.637,247,14.73,"2_PwurS_S4","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_PwurS_S4",69.2875844454169,72.7100226291959,62.9653454059221
68,"Spectrogram 1",1,1923.288673559,1924.193091559,53.033,249.434,13.92,"2_PwurS_S5","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","2_PwurS_S5",66.6960682968195,70.79158995533,62.2940413619615
77,"Spectrogram 1",1,1966.306218779,1970.794901599,580,1080.8,22.93,"3_Hfunstart","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Hfunstart",75.666557450688,77.3192801277738,62.0937315321512
78,"Spectrogram 1",1,1981.702931729,1983.238338949,176.23,400.637,12.6,"3_Pmor_start","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Pmor_start",60.628804326027,65.2921340199828,57.6621757965972
79,"Spectrogram 1",1,1984.263701289,1985.294317089,316.403,606.928,14.43,"3_Pmor_P1","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Pmor_P1",71.5377689940516,72.9907745378402,56.743456349293
80,"Spectrogram 1",1,1970.839519279,1977.636279029,580,1526.5,18.67,"3_Hfuntrill","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Hfuntrill",70.752918768945,72.5411225725729,57.9344088073518
81,"Spectrogram 1",1,1986.538806709,1987.312179809,397.556,701.442,22.03,"3_Pmor_P2","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Pmor_P2",74.9473344504912,75.8723088361685,55.9602334958776
82,"Spectrogram 1",1,1988.665582729,1989.647171669,342.254,628.286,19.77,"3_Pmor_P3","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Pmor_P3",74.3386881575647,75.5196476377884,57.6042709471164
83,"Spectrogram 1",1,1991.193917869,1992.011908649,332.922,676.989,20.09,"3_Pmor_P4","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Pmor_P4",70.4821540748299,72.5670643102907,59.1509123491357
84,"Spectrogram 1",1,1993.709821669,1994.512939889,287.528,605.5,18.24,"3_Pmor_P5","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Pmor_P5",69.9259085276328,71.9990853569133,58.5395459790006
85,"Spectrogram 1",1,1996.505862879,1997.368471339,398.054,683.299,22.08,"3_Pmor_P6","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Pmor_P6",73.6733287582855,75.0361270388249,58.2759806485285
86,"Spectrogram 1",1,1999.309773909,2000.425215879,297.567,579.681,16.41,"3_Pmor_P7","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Pmor_P7",67.4153877580361,69.7637283987955,57.2549320486301
87,"Spectrogram 1",1,2002.373521189,2003.697178999,181.461,373.468,13.07,"3_Pmor_P8","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Pmor_P8",62.5759048497184,66.359373715001,57.3177162443208
88,"Spectrogram 1",1,2005.925782179,2007.264312549,184.422,366.56,13.43,"3_Pmor_P9","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Pmor_P9",61.8806143340904,66.036466321966,57.6381485361812
89,"Spectrogram 1",1,2009.442002369,2010.988748569,151.211,364.245,12.48,"3_Pmor_P10","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Pmor_P10",59.541265382444,64.8337107173277,58.0182815794067
90,"Spectrogram 1",1,2033.253321659,2040.446599259,589.6,1381.6,12.45,"3_Halbstart","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Halbstart",61.060019531808,68.075410743162,62.9472869364702
91,"Spectrogram 1",1,2040.614863059,2045.284183659,748.9,1593.5,18.94,"3_Halbpeak","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Halbpeak",71.5196535960245,73.0446553972151,57.1824287966136
92,"Spectrogram 1",1,2045.671441759,2048.679157259,358.5,900.3,12.46,"3_Halbend","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_Halbend",67.1188509327261,69.7446817225933,58.0738653784521
93,"Spectrogram 1",1,2051.39408468,2052.23540368,96.711,414.3,17.06,"3_PwurP_P1","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_PwurP_P1",68.7198974174533,71.5685717972163,60.4996976468058
94,"Spectrogram 1",1,2053.336343418,2054.114563518,90.704,501.9,22.59,"3_PwurP_P2","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_PwurP_P2",69.7570971684569,72.5938289221156,61.4941101597245
95,"Spectrogram 1",1,2055.24426508,2055.89628738,86.757,478,24.61,"3_PwurP_P3","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_PwurP_P3",69.8572674048916,72.9868396386702,62.6023996549624
96,"Spectrogram 1",1,2056.949585914,2057.748839014,94.566,390.4,18.88,"3_PwurP_P4","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_PwurP_P4",70.9417722117074,73.5813764241774,61.9494622604016
97,"Spectrogram 1",1,2058.971035257,2059.812354357,86.671,345.224,25.57,"3_PwurP_P5","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_PwurP_P5",67.0344569558066,70.8949125230015,61.9925434797378
98,"Spectrogram 1",1,2062.837389459,2063.720774359,51.511,255,14.25,"3_PwurS_S1","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_PwurS_S1",67.7114799658168,71.7454251676628,63.1446875433895
99,"Spectrogram 1",1,2065.382379459,2066.160599559,51.23,247,12.7,"3_PwurS_S2","14","14_S00974_20190805_154415",100,"6 (S4A07375)","20190805","1544","3_PwurS_S2",66.3206453042553,70.9154541114755,63.1881539869102
